video_id;playlist_name;video_name;publication_date;views;likes;dislikes;favorites;comments;duration_seconds
SKy39hV1joo;Избранные матчи профессионалов в StarCraft 2;Русский Гусар и Корейская Машина: Rail vs INnoVation в плей-офф WESG;2019-03-16T11:00:05Z;205090;5647;167;0;486;3648
NrU1wOSQcKs;Избранные матчи профессионалов в StarCraft 2;Как полюбить PvP за три игры - Битвы протоссов в StarCraft II;2019-03-14T14:00:03Z;141669;5477;115;0;455;2912
JgrlhMyWFHA;Избранные матчи профессионалов в StarCraft 2;МИРОВОЙ РЕКОРД: 78 ядерных ударов на Чемпионате мира по StarCraft II;2019-03-06T14:00:03Z;2471366;38418;2768;0;2059;2748
OcH5ORPmSLw;Избранные матчи профессионалов в StarCraft 2;Финал, который войдет в историю - soO (Zerg) vs Stats (Protoss) в StarCraft II;2019-03-04T14:00:03Z;247837;6687;133;0;727;3885
iDKtvgtkwNw;Избранные матчи профессионалов в StarCraft 2;Лучшие матчи наших на Чемпионате Мира - 2019 в Катовице по StarCraft II;2019-02-27T14:00:04Z;115874;3069;64;0;339;4288
m41DcrgZg0Q;Избранные матчи профессионалов в StarCraft 2;МОЩЬ Террана и Зерга - Битва огромных армий в StarCraft II;2019-02-19T14:00:04Z;306327;9316;165;0;550;2240
Wz9BPyzRi9A;Избранные матчи профессионалов в StarCraft 2;МАГИЯ КОРЕЙСКИХ ПРО: Битва Zest (Protoss) vs Impact (Zerg) в StarCraft II;2019-02-17T14:00:05Z;88253;6039;53;0;550;1070
RzkXsRRLSl4;Избранные матчи профессионалов в StarCraft 2;ОНИ БИЛИСЬ ДО КОНЦА: Протосс против Зерга в StarCraft II;2019-02-12T14:00:03Z;175978;6889;120;0;457;3146
sQA_OTSxgns;Избранные матчи профессионалов в StarCraft 2;ТАНКОВАЯ БРИГАДА: Механический Терран против Протосса в StarCraft II;2019-02-05T14:00:08Z;278368;7430;175;0;431;2166
8XCyafX1_xY;Избранные матчи профессионалов в StarCraft 2;КОРЕЙСКИЕ ЗВЕЗДЫ: Битва TY - PartinG три года спустя в StarCraft II;2019-01-17T14:00:00Z;86766;4245;42;0;471;1714
YL24sytNNrI;Избранные матчи профессионалов в StarCraft 2;Чемпион России против Чемпиона Мира: Rail vs Serral в StarCraft II;2019-01-10T14:00:08Z;247772;9639;163;0;730;1953
eKkR3Gmy_xk;Избранные матчи профессионалов в StarCraft 2;СГОРЕВШАЯ НАДЕЖДА: Bly vs Uzikoti - Французы снова горят в StarCraft II;2018-12-26T14:00:04Z;66074;4564;40;0;297;1059
AOo5KoQBTDk;Избранные матчи профессионалов в StarCraft 2;ПРОТОССЫ СХОДЯТ С УМА! Невероятные PvP в StarCraft II;2018-12-18T14:00:02Z;115583;4956;75;0;278;1353
iLZ67JcQuiA;Избранные матчи профессионалов в StarCraft 2;НЕЧЕЛОВЕЧЕСКАЯ ИГРА: Два чемпиона StarCraft II в битве зерга и террана;2018-12-02T14:00:03Z;438098;9040;395;0;601;1935
mjzQDaI6sGw;Избранные матчи профессионалов в StarCraft 2;ЖЕСТОКАЯ ДРАМА: Зерг и Протосс в невероятной дуэли в StarCraft II;2018-11-18T12:00:04Z;198266;10379;138;0;696;1670
_R3bOTUxV-c;Избранные матчи профессионалов в StarCraft 2;Короли Креатива: TRUE (Zerg) vs puCK (Protoss) в StarCraft II;2018-10-08T14:08:48Z;320957;6790;209;0;339;2956
D-zqO1kDVU8;Избранные матчи профессионалов в StarCraft 2;Лучшая Игра В ИСТОРИИ?! TY vs Creator в StarCraft II - GSL Super Tournament;2018-09-30T11:00:03Z;553464;12282;383;0;745;3876
0FRbO_CXwqQ;Избранные матчи профессионалов в StarCraft 2;Десять минут СУМАСШЕСТВИЯ: Bly (Zerg) vs aLive (Terran) в StarCraft II;2018-09-04T14:00:00Z;74726;2982;74;0;159;696
Otx5o83-UTY;Избранные матчи профессионалов в StarCraft 2;BACK FROM THE DEAD - Awers (Terran) vs AlaStOr (Zerg) в StarCraft II;2018-07-17T14:20:48Z;58567;2849;47;0;221;1271
l-7c_JTCqvA;Избранные матчи профессионалов в StarCraft 2;А что ТЫ знаешь о камбеках? Snute VS Bly  - крутое ZvZ в StarCraft II;2018-06-28T14:00:03Z;152712;5455;90;0;378;1725
fOlvgKPz50o;Избранные матчи профессионалов в StarCraft 2;Русская смекалка ИЛИ Звериное упорство? StarCraft 2: Protoss vs Zerg;2018-06-26T14:00:03Z;424383;9899;564;0;342;1460
8Pyq6L2G8N8;Избранные матчи профессионалов в StarCraft 2;Вся прелесть корейского Старкрафта в одной игре: Solar (Zerg) vs TY (Terran);2018-05-04T13:10:54Z;433282;11960;512;0;570;1380
rr9XB2hHZmQ;Избранные матчи профессионалов в StarCraft 2;Мощь переполняет: CoolTea (Russia) vs Neeb (USA) в StarCraft II. 30 архонов в одном бою!;2018-03-27T14:00:05Z;79467;2648;41;0;183;1227
dcw_Eb3qRw8;Избранные матчи профессионалов в StarCraft 2;Матч за $200.000: Финал WESG по StarCraft II - Maru (Terran) vs Dark (Zerg);2018-03-22T17:00:14Z;738105;9147;515;0;613;7130
PRXh34dcVyc;Избранные матчи профессионалов в StarCraft 2;Масс-воздух террана на чемпионате мира?! Maru (Terran) vs Solar (Zerg);2018-03-18T15:00:03Z;202654;4790;119;0;205;1399
JJNeqFsg3Us;Избранные матчи профессионалов в StarCraft 2;Топ 1 Европы VS Топ 1 Америки в StarCraft II: Serral (Zerg) vs Neeb (Protoss);2018-03-15T12:00:01Z;332655;6078;197;0;313;2332
cPS8k_Lcyps;Избранные матчи профессионалов в StarCraft 2;Рекордно быстрый лейтгейм в StarCraft II - Maru (Terran) vs Stats (Protoss);2018-03-10T13:00:06Z;211184;4963;140;0;266;1622
F2sKHqFoJ6k;Избранные матчи профессионалов в StarCraft 2;IEM Katowice 2018 FINAL - StarCraft II - Rogue (Zerg) vs Classic (Protoss);2018-03-06T16:20:40Z;161682;2940;109;0;233;3548
kK63VQGNckM;Избранные матчи профессионалов в StarCraft 2;Так кто же победил? Игра-загадка в StarCraft II: Snute (Zerg) vs Clem (Terran);2018-02-22T15:00:03Z;170666;4746;110;0;518;2657
P1AhGIOGGtQ;Избранные матчи профессионалов в StarCraft 2;Шахматы XXI века: BratOK (Россия) vs Awers (Украина) в StarCraft II;2018-02-18T13:00:03Z;212359;4760;294;0;574;2316
3vUKSyAh_DI;Избранные матчи профессионалов в StarCraft 2;Бешеные стратегии зерга в StarCraft II: CatZ против звезд WESG;2018-02-08T15:00:01Z;464598;13117;195;0;600;2428
4tR8oz8G6Fw;Избранные матчи профессионалов в StarCraft 2;ВОЙНА МИРОВ В STARCRAFT II: Kas (Terran) vs ShoWTimE (Protoss);2018-01-31T15:00:00Z;182301;6063;91;0;415;2599
NubxPs1Vn4A;Избранные матчи профессионалов в StarCraft 2;Самая Кровавая Битва в StarCraft II: Kas (Terran) vs Snute (Zerg);2018-01-09T15:00:05Z;693188;17066;405;0;829;3141
aXW-o13ZHD8;Избранные матчи профессионалов в StarCraft 2;Немецкий триллер в StarCraft II: Nerchio vs ShoWTimE на WESG;2017-11-29T15:00:01Z;53839;1990;59;0;276;2167
Q-AD4k8MKxQ;Избранные матчи профессионалов в StarCraft 2;Битва Флотов в StarCraft II: Эпичная дуэль террана и протосса;2017-10-26T15:00:02Z;210916;5253;167;0;193;1108
gHhgkADXh6E;Избранные матчи профессионалов в StarCraft 2;Корейский чемпион против топ 1 СНГ в StarCraft II - Stats (P) vs Bly (Z);2017-09-12T13:21:52Z;444881;10324;383;0;534;1258
ZtEOJlrWqFo;Избранные матчи профессионалов в StarCraft 2;Чудеса фристайла в StarCraft 2: Has под микроскопом;2017-07-19T14:00:02Z;86657;2340;52;0;135;2696
p8_4fqdcmRU;Избранные матчи профессионалов в StarCraft 2;Феерия TvP в StarCraft 2: Шоуматч Awers vs HellraiseR;2017-07-07T14:00:10Z;50357;1225;51;0;144;4347
RDGdDQZeI54;Избранные матчи профессионалов в StarCraft 2;Игра абсолютного чемпиона мира по StarCraft 2 от первого лица: sOs vs ByuN;2016-03-07T18:00:00Z;99474;2226;41;0;92;1321
7CZGFLh80bo;Избранные матчи профессионалов в StarCraft 2;Игра абсолютного чемпиона мира по StarCraft 2 от первого лица: sOs vs herO;2016-03-05T15:00:00Z;78340;1890;36;0;66;1445
jnUFforAO1o;Избранные матчи профессионалов в StarCraft 2;Новогодний StarCraft 2: Legacy of the Void - Bly vs Bunny;2015-12-31T16:00:01Z;27722;522;8;0;31;2020
Hg-28ABuPBQ;Избранные матчи профессионалов в StarCraft 2;Игра российского профессионала в StarCraft 2: Happy vs Zanster;2015-12-12T15:50:32Z;354308;5022;126;0;240;1745
QBNtjeEeQAE;Избранные матчи профессионалов в StarCraft 2;Игра корейских профессионалов в StarCraft 2: PartinG vs TY;2015-12-08T15:31:16Z;95987;1548;40;0;67;962
PMPsa7F6dIs;Избранные матчи профессионалов в StarCraft 2;Игра корейских профессионалов в StarCraft 2: Bbyong vs Rain;2015-11-09T18:05:49Z;73419;1285;22;0;47;1458
rQe84mYrsjs;Избранные матчи профессионалов в StarCraft 2;Лучшие игры DreamHack Tours 2015: №2. PartinG - GuMiho Set 2;2015-05-10T09:25:35Z;39630;468;12;0;12;981
0QZUjEqcz4A;Избранные матчи профессионалов в StarCraft 2;Лучшие игры DreamHack Tours 2015: №3. Rain - PartinG;2015-05-10T09:21:59Z;27356;298;6;0;10;900
QnzyVsJdQL8;Избранные матчи профессионалов в StarCraft 2;Лучшие игры DreamHack Tours 2015: №4. PartinG - GuMiho Set 1;2015-05-10T09:21:33Z;42662;444;12;0;10;1237
v1CKedcf4kM;Избранные матчи профессионалов в StarCraft 2;Лучшие игры DreamHack Tours 2015: №1. TRUE - Patience;2015-05-10T09:17:13Z;62279;990;13;0;34;358
uifaUcQxdUQ;Избранные матчи профессионалов в StarCraft 2;Лучшие игры DreamHack Tours 2015: №5. GuMiho - TRUE;2015-05-10T09:14:35Z;25485;247;7;0;5;1011
UjhGJ4EDgUg;Избранные матчи профессионалов в StarCraft 2;Игра чемпиона мира по StarCraft 2 от первого лица: Life vs TaeJa;2014-12-14T14:28:43Z;784945;8971;467;0;484;1635
qQSh6B-6nKk;Избранные матчи профессионалов в StarCraft 2;WCG 2011 Korea National Finals Ro32, Group D part 1;2011-10-28T00:22:33Z;9796;90;3;0;6;3327
3qQ9XlpBzGk;Избранные матчи профессионалов в StarCraft 2;WCG 2011 Korea National Finals Ro32, Group E;2011-10-28T00:21:51Z;7177;69;0;0;10;5326
XEzo4ZKWbTM;Избранные матчи профессионалов в StarCraft 2;WCG 2011 Korea National Finals Ro32, Group D part 2;2011-10-27T23:49:40Z;15023;99;6;0;7;1972
vVptjxvxidI;Избранные матчи профессионалов в StarCraft 2;WCG 2011 Korea National Finals Ro32, Group B part 2;2011-10-26T21:21:35Z;10571;77;6;0;5;5354
pD5MerzWzR8;Избранные матчи профессионалов в StarCraft 2;WCG 2011 Korea National Finals Ro32, Group A;2011-10-26T21:02:28Z;18735;217;6;0;51;6210
UuxHMnZCmHA;Избранные матчи профессионалов в StarCraft 2;WCG 2011 Korea National Finals Ro32, Group B part 1;2011-10-26T19:48:23Z;12544;435;2;0;104;2910
gMm3JxpT6fU;Видео другой тематики - ролики не по StarCraft II от Alex007;Игровое путешествие: N Game;2015-05-24T14:41:38Z;10890;186;4;0;11;8628
zYn9gRHh-_A;Видео другой тематики - ролики не по StarCraft II от Alex007;Игровое путешествие: Казаки 2 - Завоевание Европы;2015-05-31T16:24:52Z;10919;153;11;0;21;10834
ohTY17oXotQ;Видео другой тематики - ролики не по StarCraft II от Alex007;Игровое путешествие: SCBW Alex007 vs kaby, vs Moonzerg;2015-06-02T21:45:07Z;31543;459;13;0;24;8294
yLq-sLz_HtU;Видео другой тематики - ролики не по StarCraft II от Alex007;Игровое путешествие: Unreal Tournament Pre-Alpha;2015-06-05T00:14:49Z;6340;132;1;0;21;7444
